id,id_cliente,id_categoria,status_projeto,titulo,descricao,orcamento
3801,3801,3,Projeto em Execução,Vero Dolorem Projeto,"Iusto in explicabo magni. Fugiat ut debitis voluptas dolore quam ducimus.
Quae adipisci voluptate. Non eaque suscipit molestias iure tempora mollitia.",668.75
3802,3802,9,Projeto Concluído,Tenetur Quisquam Sistema,"Exercitationem hic iusto ut. Occaecati minima sit aliquam nobis quos.
Delectus quia eum labore autem nulla. Nesciunt nemo totam nesciunt nulla vel reprehenderit.",576.04
3803,3803,7,Aberto a Propostas,Repellat Nesciunt Projeto,"Ducimus debitis quibusdam. Soluta sequi est iure. Saepe ipsa doloribus in aliquam nulla labore.
Dolore aperiam esse quidem laborum dolorem. Esse maxime unde nisi porro. Laudantium fuga nam.",804.62
3804,3804,8,Projeto Cancelado,Magni Non Projeto,Incidunt sapiente architecto. Odit quasi consequuntur. Cum alias necessitatibus eligendi sint illo.,17.60
3805,3805,6,Aberto a Propostas,Reprehenderit Fugit Plataforma,"Architecto adipisci nulla maxime rem quisquam. Voluptatum repudiandae esse libero hic accusamus.
Amet molestiae inventore numquam pariatur corrupti voluptatibus.",19.23
3806,3806,4,Projeto Concluído,Esse Veniam Sistema,"Vero cum quam sint vel enim dolore. Nostrum adipisci repellendus nihil id. Reiciendis veniam nobis eligendi consequuntur deleniti.
Quos quisquam fugiat dolorem harum quae assumenda.",441.35
3807,3807,5,Projeto Cancelado,Illum Perspiciatis Sistema,"Quisquam quam dolorem.
Ullam ipsa culpa vitae dolorum tempora. Modi ea voluptatum quis deleniti. Voluptas odio odio corporis.",818.31
3808,3808,4,Projeto Concluído,Esse Ipsum Sistema,Iusto at eos vitae maxime magni corrupti. Quisquam eveniet dolorum blanditiis neque odio harum.,511.75
3809,3809,1,Aberto a Propostas,Aut Quam Projeto,Asperiores necessitatibus amet aperiam nisi esse. Omnis molestias perspiciatis eligendi. Earum nostrum officiis minus odio.,511.08
3810,3810,6,Projeto Concluído,Accusamus Libero Sistema,Debitis expedita ipsam rerum iusto laborum fugit. Quod velit quibusdam quos nemo error. Ipsum non eius ratione maiores debitis.,655.52
3811,3811,2,Projeto Concluído,Inventore Quis Sistema,Illo voluptates commodi laborum occaecati animi natus. Ullam ad neque architecto et vel vero. Adipisci illum dolore magnam laborum.,837.53
3812,3812,9,Aberto a Propostas,Perferendis Soluta Plataforma,Tenetur perferendis nam magnam corrupti magni at voluptate. Sequi officiis sed vel esse voluptas est. Sapiente cum dolorem neque.,503.70
3813,3813,4,Projeto Concluído,Repudiandae Facere Sistema,Et animi voluptatibus ab mollitia minima. Dolores nulla sunt voluptate ad pariatur. Ducimus asperiores quia laborum.,339.29
3814,3814,2,Projeto em Execução,Cum Recusandae Sistema,Ipsam voluptas dignissimos molestiae. Amet similique repellendus non. Dolor totam cupiditate tempore repellendus. Necessitatibus incidunt ad laborum quisquam consectetur.,82.15
3815,3815,5,Projeto em Execução,Enim Cum Plataforma,"Soluta perspiciatis ab maxime iste.
Iusto assumenda illo quam ea suscipit. Quis consectetur fugit officia itaque autem. Incidunt incidunt possimus doloribus quis minima.",578.92
3816,3816,4,Aberto a Propostas,Autem Mollitia Sistema,Incidunt explicabo recusandae provident. In laudantium totam rem dolor deleniti minima.,166.09
3817,3817,9,Projeto Concluído,Aspernatur Dolor Sistema,"Labore harum optio numquam reprehenderit provident. Saepe assumenda beatae dolorem sit.
Minus cum amet magnam officia. Quas voluptatum officiis praesentium.",340.05
3818,3818,4,Projeto em Execução,Nulla Ea Solução,Facere cumque similique accusantium ad magni. Accusantium minima facilis repudiandae eos sed. Hic voluptates laudantium autem ab maiores officia.,440.03
3819,3819,10,Projeto Cancelado,Repellendus Ullam Plataforma,"Qui reiciendis magnam dolore. Facere blanditiis aperiam.
Alias natus officia numquam nisi tempora soluta.",605.53
3820,3820,4,Aberto a Propostas,Laborum Est Sistema,Accusantium sunt quo libero eaque esse optio. Ab vero dicta dicta commodi sapiente voluptatum accusantium. Repellat repellat voluptatem atque eaque delectus dolore quod.,956.22
3821,3821,8,Projeto Concluído,Temporibus Minima Solução,"Vero aperiam natus dolor dolores. Quibusdam similique cumque doloribus.
Autem id illum nulla. Illum voluptatum voluptatibus expedita occaecati.",47.39
3822,3822,2,Projeto em Execução,Tenetur Maxime Plataforma,"Quidem eius recusandae quod quia et. Iure sequi ad sequi beatae. Fugiat sunt quo.
Occaecati tenetur ex natus officia provident odit. Commodi hic rerum. Non consequuntur incidunt magnam cupiditate.",213.48
3823,3823,8,Aberto a Propostas,Cumque Ratione Sistema,"Sed harum amet optio inventore. Ab deleniti officiis consectetur.
Dolor eaque laborum quod praesentium. Fugit fugit quis expedita officia.",709.68
3824,3824,8,Projeto Concluído,Cum Voluptatum Plataforma,"Delectus minus fugiat voluptatem cumque. Ratione culpa perferendis non.
Deserunt molestiae quia. Maiores iusto officiis magnam libero.",747.01
3825,3825,2,Projeto Concluído,Aperiam Iste Projeto,Animi numquam expedita dignissimos eligendi. Ratione quod pariatur rerum explicabo earum voluptates. Perspiciatis labore accusamus ratione.,883.80
3826,3826,8,Projeto em Execução,Sunt Suscipit Plataforma,"Nemo beatae nulla quasi neque tenetur. Officia aspernatur nesciunt quisquam quo.
Occaecati praesentium voluptates quas unde maxime. Saepe fuga aliquid eaque rerum accusantium nulla. Sint quas autem.",974.22
3827,3827,8,Projeto Concluído,Porro Dicta Plataforma,"Iusto ratione ea accusantium quas laudantium. Assumenda odio fuga consequuntur. Cum eaque voluptate labore impedit quos.
Similique neque praesentium consectetur a. At tempora placeat minima.",767.08
3828,3828,8,Projeto Concluído,Asperiores Quaerat Sistema,Sint deserunt veniam ducimus neque corrupti omnis. Deserunt a consequatur. Quam quis doloremque possimus recusandae eius labore.,667.99
3829,3829,9,Projeto Concluído,Officia Modi Projeto,Laudantium nam tenetur at in facere porro. Consequatur similique quasi ullam nemo aliquam in.,190.46
3830,3830,6,Aberto a Propostas,Temporibus Nam Sistema,Rem illo totam aliquam voluptatum. Soluta quo magnam harum et incidunt hic. Fuga maiores odit optio deleniti saepe similique.,177.45
3831,3831,6,Aberto a Propostas,Aliquam Assumenda Projeto,"Facere aut reprehenderit harum ipsa eligendi facere facilis.
Quae esse dolores tenetur magni aperiam. Sit vel repellendus dicta excepturi recusandae ea reiciendis. Corporis magnam culpa eius.",986.32
3832,3832,3,Projeto Concluído,Repellat Natus Sistema,Provident perspiciatis reiciendis incidunt. Earum laborum excepturi cum. Dolor nemo soluta harum laborum. Sit nobis inventore architecto fugit ipsum a.,916.67
3833,3833,2,Projeto em Execução,Doloribus Iusto Projeto,Quidem illo doloremque voluptatem cum. Iusto voluptas asperiores delectus et. Deserunt amet magnam laborum.,136.36
3834,3834,6,Aberto a Propostas,Blanditiis Recusandae Solução,"Perspiciatis eligendi cupiditate sint quae id. Nemo voluptatum labore consectetur.
Veniam in quibusdam quis dolorum odit accusantium nemo. Esse sed tempora nisi.",791.48
3835,3835,8,Aberto a Propostas,Repellendus Maxime Solução,"Et adipisci repellendus vero nulla. Quam officia porro ea est. Labore laborum ad nam fugit pariatur.
Animi est tempora sit sit veritatis labore. Nihil corporis quae excepturi assumenda laboriosam.",969.35
3836,3836,3,Aberto a Propostas,Excepturi Quidem Plataforma,Recusandae laudantium voluptatibus quo explicabo. Excepturi pariatur asperiores officia placeat.,197.69
3837,3837,2,Projeto Concluído,Neque Porro Solução,Asperiores cum rerum rem. Aut blanditiis soluta incidunt aperiam. Quam eos est eveniet dicta molestiae incidunt.,685.32
3838,3838,5,Projeto Concluído,Dolore Natus Sistema,Doloremque possimus molestiae. Repudiandae officia corrupti id consequuntur nostrum similique. Sapiente dicta tempore corporis cum possimus. Quasi perferendis culpa quo.,584.01
3839,3839,1,Aberto a Propostas,Vitae Quam Solução,"Mollitia suscipit nesciunt unde iste facilis quos libero. Possimus omnis cumque dolore placeat mollitia vero. Non nemo fugiat dolore sint quod.
Sequi quas repellendus illo.",648.43
3840,3840,6,Projeto Cancelado,Ex Enim Plataforma,"Tenetur reprehenderit soluta omnis. Nam culpa fugiat magnam amet quia eaque.
Mollitia omnis odio odio adipisci saepe assumenda. Ipsa recusandae dicta possimus consequuntur. Beatae quo provident.",956.92
3841,3841,1,Projeto em Execução,Laboriosam Corporis Solução,Adipisci reprehenderit distinctio in quo quasi. Esse temporibus optio iure veniam. Debitis natus commodi expedita.,918.75
3842,3842,3,Aberto a Propostas,Rerum Placeat Projeto,"Quo eius consectetur id.
Incidunt dolorum veritatis labore earum odit ipsum. Non repellat commodi autem sapiente.",307.61
3843,3843,8,Aberto a Propostas,Reiciendis Impedit Sistema,"Sit eveniet quod ut. Veritatis iste asperiores omnis ipsum eveniet. Distinctio error officia at optio odio atque.
Eaque porro id non. Nemo sapiente accusamus ab.",899.56
3844,3844,10,Aberto a Propostas,Nam Minima Projeto,Maiores deserunt aperiam ipsam provident doloribus eos laborum. Minima tempore suscipit harum.,403.21
3845,3845,4,Aberto a Propostas,Corrupti Laborum Projeto,Vero porro dolores fugit aliquam quisquam atque. Eum iste ipsam incidunt iure et voluptatum sunt.,50.09
3846,3846,7,Projeto Concluído,Rerum Repellat Projeto,"Ut deserunt delectus placeat vitae. Quis quasi quas ea. Eos quod tenetur minima in.
Illo voluptates incidunt corporis. Quam ratione nemo quam neque. Corrupti nihil aliquam officia inventore.",528.34
3847,3847,3,Projeto em Execução,Dolore Laboriosam Plataforma,Occaecati molestiae earum architecto in reiciendis. Minima nulla error odio eum distinctio. Quod facere nobis consequatur earum. Modi maiores dolorem saepe.,686.68
3848,3848,2,Projeto em Execução,Asperiores Perferendis Plataforma,"Neque at ea corrupti atque voluptatibus tempora. Eum saepe aliquid optio repellat animi.
Delectus quod reiciendis cupiditate voluptatibus velit. Sequi explicabo iste.",567.23
3849,3849,7,Projeto Concluído,Nihil Odio Plataforma,Quos fugiat praesentium repudiandae. Maiores et a tempore. Dignissimos perspiciatis impedit asperiores.,420.42
3850,3850,7,Aberto a Propostas,Est Iusto Plataforma,"Ducimus in eum amet quam ipsum quia. Dolore nulla vitae esse.
Veniam dicta occaecati. Illum corrupti incidunt deleniti neque.",316.63
3851,3851,1,Aberto a Propostas,Officia Delectus Plataforma,Amet voluptatum nisi nostrum. Aperiam repudiandae nostrum impedit saepe aliquid dicta consequatur.,596.49
3852,3852,3,Aberto a Propostas,Doloremque Dolorem Sistema,"Rerum beatae officia et ut occaecati blanditiis magnam. Adipisci iste eligendi pariatur minus quo. Mollitia natus optio.
Fugit ab neque eveniet. Hic facere natus dolores ad magni.",710.08
3853,3853,4,Aberto a Propostas,Eos Quis Plataforma,Sint in provident quasi error. Ut dolor soluta magni blanditiis doloribus.,239.29
3854,3854,10,Projeto em Execução,Sapiente Tempora Plataforma,"Porro ad impedit numquam omnis sed maxime. Eos quam odit excepturi.
Fugiat sequi magni sint totam voluptate quo aperiam. Ipsa incidunt debitis atque voluptate porro. Fuga ullam consequatur autem.",280.85
3855,3855,2,Aberto a Propostas,Hic Nesciunt Plataforma,"Ad sequi modi. Quos quis iure vero veritatis velit.
Quod tenetur incidunt deleniti. Ut esse nesciunt consectetur porro excepturi rem.
Vero est esse.",69.08
3856,3856,7,Aberto a Propostas,Ullam Id Plataforma,Accusantium consequatur illo nostrum repellendus reiciendis minima. Voluptatibus dolorem sit.,513.18
3857,3857,1,Projeto em Execução,Deleniti Adipisci Solução,"Itaque aut necessitatibus numquam non quidem. Nostrum corrupti quasi aperiam corporis.
Nisi fuga accusantium magni unde. Nisi reiciendis error at voluptatem.",641.17
3858,3858,8,Projeto Concluído,Impedit Et Sistema,"Iusto repellendus debitis inventore aspernatur laudantium. Officiis eos non a.
Explicabo nulla deleniti eligendi. Suscipit ea fuga fugit impedit. Dolore architecto quis ab accusamus.",975.34
3859,3859,7,Projeto Concluído,Nobis Recusandae Plataforma,Corporis explicabo tempore quo enim sit harum. Omnis suscipit similique tempore corrupti dolorum. Vero ad nisi quibusdam id fuga.,46.59
3860,3860,10,Projeto Concluído,Officia Autem Sistema,Facilis accusantium dolores aspernatur perspiciatis hic. Quia fuga accusantium fugit ullam nam expedita odio.,863.10
3861,3861,2,Projeto em Execução,Similique Omnis Solução,"Reprehenderit fuga dolorum non. Quam sed ipsam quia. Recusandae repellat voluptatibus.
Autem deleniti excepturi voluptates repellendus.",127.70
3862,3862,6,Aberto a Propostas,Delectus Quod Plataforma,"Dignissimos velit dignissimos rerum sint labore. Saepe recusandae at placeat nesciunt ab assumenda.
Est libero officiis. Consequatur in exercitationem ipsum iure.",692.25
3863,3863,7,Aberto a Propostas,Dignissimos Consequuntur Sistema,Facere labore perferendis nobis illum porro voluptatem magnam. Dignissimos quidem enim eaque culpa assumenda. Perferendis iure similique consequuntur autem ratione.,886.09
3864,3864,9,Aberto a Propostas,Iste Perferendis Sistema,Esse laudantium voluptatum omnis officiis ipsa. Sapiente quam a labore tempore nostrum. Nemo minus iure dolorum eaque quas.,148.86
3865,3865,4,Aberto a Propostas,Unde Ad Solução,Iste consequuntur et facere dolorum qui. Ducimus pariatur voluptas vitae voluptatem quaerat.,538.42
3866,3866,6,Projeto Concluído,Sunt Repellendus Solução,"Veritatis molestiae odit quis excepturi necessitatibus. Doloremque quasi ab quae doloribus esse molestias. Eum facere nobis rerum voluptas ex perferendis.
Non mollitia suscipit dolorum.",801.29
3867,3867,9,Projeto Concluído,Nemo Quae Solução,Perspiciatis eos eius illo voluptatem corrupti rerum. Dignissimos delectus voluptas quidem inventore perspiciatis vel. Sed quidem error asperiores molestias amet molestiae.,529.48
3868,3868,9,Projeto Concluído,Consequuntur Ducimus Projeto,"Officiis aut vel molestias reprehenderit.
Quas repudiandae consectetur repellat. Esse quaerat rerum illum dicta fugiat.",414.75
3869,3869,9,Projeto Concluído,Consectetur Maxime Sistema,In culpa ea voluptate sit animi. Earum sunt quidem id. Veniam delectus laborum earum itaque amet et quasi. Delectus repellat molestiae amet et.,424.43
3870,3870,1,Projeto Concluído,At Rerum Solução,"Facilis tenetur corporis sunt eaque dolor maiores.
Quae similique incidunt blanditiis quia ad ex. Magni nulla temporibus ipsam qui laboriosam.",266.52
3871,3871,6,Aberto a Propostas,Inventore Facilis Solução,Ex autem eum omnis architecto. Ut eum cupiditate nisi quo.,841.45
3872,3872,8,Projeto Concluído,Iure Laboriosam Projeto,"Exercitationem fugiat recusandae modi. Suscipit vel incidunt tempore omnis ipsum.
Voluptatem libero atque quo atque.
Delectus nemo libero facere corporis. Deleniti quibusdam id itaque optio.",904.82
3873,3873,2,Aberto a Propostas,Similique Recusandae Sistema,Quis tenetur iusto. Aliquid expedita itaque dolor accusantium ducimus aperiam.,439.80
3874,3874,9,Projeto em Execução,Quas Ipsam Sistema,Nesciunt occaecati minus modi. Nesciunt id asperiores rem nihil accusamus.,380.76
3875,3875,10,Aberto a Propostas,Ipsam Assumenda Projeto,"Velit quae tempora dignissimos.
Illo perferendis nobis facilis reiciendis.
Eius enim repellendus quasi. Culpa ea cupiditate necessitatibus. Esse iste asperiores pariatur.",738.00
3876,3876,9,Aberto a Propostas,Quisquam Illo Projeto,"Tenetur similique expedita ut eveniet quos. Itaque saepe qui perferendis aperiam iusto totam similique.
Minus inventore sunt quidem facere. Sapiente dolores aspernatur praesentium possimus.",971.99
3877,3877,2,Projeto Concluído,Qui Quisquam Sistema,Sed dolor quam possimus optio tempora. Excepturi repellat temporibus. Repellat quaerat accusantium.,334.28
3878,3878,1,Projeto Concluído,Repudiandae Magnam Sistema,Odit corporis illo voluptate quisquam esse. Magnam aliquam nam necessitatibus provident sed. Aspernatur sed necessitatibus necessitatibus ullam eum.,710.55
3879,3879,10,Aberto a Propostas,Ex Sunt Sistema,"Repellat ut amet tempore omnis culpa in. Delectus illum molestiae adipisci.
Sunt fugiat facere quo.
Maxime repellat corrupti error vero fuga.",640.14
3880,3880,6,Aberto a Propostas,Reiciendis Repudiandae Projeto,"Nulla officia ex minima amet officia deserunt. Excepturi enim ipsam eos sapiente.
Repudiandae rerum dolor sit id veniam. Reiciendis recusandae necessitatibus eius vitae.",494.74
3881,3881,6,Projeto Concluído,Excepturi Voluptas Sistema,Earum nam accusantium. Atque dolores cupiditate beatae quae nobis. Natus voluptatem error soluta tempore reprehenderit. Iste laborum eum quis ipsa eius aperiam.,203.74
3882,3882,8,Aberto a Propostas,Vitae Reprehenderit Plataforma,"Fugiat temporibus veniam ratione id dolorem.
In pariatur vitae voluptates voluptatem. Doloremque nam doloremque esse dolore consectetur quas ex. Libero nostrum reiciendis amet.",627.43
